seq_score,mapped,occurence
55.41,1.0,4.0
55.42,0.0,1.0
55.42,1.0,6.0
55.43,1.0,4.0
55.44,0.0,1.0
55.44,1.0,3.0
55.45,0.0,1.0
55.45,1.0,2.0
55.46,0.0,1.0
55.46,1.0,2.0
55.47,1.0,8.0
55.48,0.0,1.0
55.48,1.0,3.0
55.49,0.0,2.0
55.49,1.0,5.0
55.5,0.0,1.0
55.5,1.0,1.0
55.51,0.0,1.0
55.51,1.0,4.0
55.52,1.0,5.0
55.53,1.0,1.0
55.54,1.0,1.0
55.55,1.0,4.0
55.56,0.0,1.0
55.56,1.0,1.0
55.58,0.0,2.0
55.58,1.0,2.0
55.59,0.0,1.0
55.59,1.0,5.0
55.6,1.0,6.0
55.61,0.0,1.0
55.61,1.0,6.0
55.62,0.0,1.0
55.62,1.0,4.0
55.63,0.0,1.0
55.63,1.0,6.0
55.64,1.0,5.0
55.65,0.0,2.0
55.65,1.0,2.0
55.66,0.0,1.0
55.66,1.0,5.0
55.67,0.0,2.0
55.67,1.0,1.0
55.68,0.0,1.0
55.68,1.0,3.0
55.69,1.0,4.0
55.7,1.0,3.0
55.71,1.0,3.0
55.72,1.0,5.0
55.73,0.0,2.0
55.73,1.0,4.0
55.74,0.0,3.0
55.74,1.0,3.0
55.75,1.0,4.0
55.76,1.0,4.0
55.77,1.0,4.0
55.78,0.0,1.0
55.78,1.0,2.0
55.79,1.0,4.0
55.8,1.0,4.0
55.81,1.0,4.0
55.82,0.0,1.0
55.82,1.0,6.0
55.83,0.0,1.0
55.83,1.0,2.0
55.84,0.0,1.0
55.84,1.0,3.0
55.85,0.0,3.0
55.85,1.0,3.0
55.86,1.0,1.0
55.87,0.0,1.0
55.87,1.0,3.0
55.88,0.0,1.0
55.88,1.0,3.0
55.89,0.0,1.0
55.89,1.0,3.0
55.9,1.0,2.0
55.91,1.0,2.0
55.92,1.0,1.0
55.93,0.0,1.0
55.93,1.0,2.0
55.94,1.0,4.0
55.95,1.0,2.0
55.96,0.0,2.0
55.96,1.0,5.0
55.97,0.0,1.0
55.97,1.0,5.0
55.98,0.0,2.0
55.98,1.0,1.0
55.99,1.0,2.0
56.0,1.0,5.0
56.01,0.0,1.0
56.01,1.0,1.0
56.02,1.0,2.0
56.03,1.0,4.0
56.04,0.0,1.0
56.04,1.0,2.0
56.05,1.0,4.0
56.06,0.0,1.0
56.06,1.0,2.0
56.07,0.0,2.0
56.07,1.0,2.0
56.08,0.0,3.0
56.08,1.0,3.0
56.09,0.0,2.0
56.09,1.0,6.0
56.1,1.0,5.0
56.11,0.0,1.0
56.11,1.0,3.0
56.12,0.0,1.0
56.12,1.0,3.0
56.13,1.0,3.0
56.14,0.0,2.0
56.14,1.0,6.0
56.15,1.0,4.0
56.16,0.0,1.0
56.16,1.0,5.0
56.17,0.0,2.0
56.17,1.0,4.0
56.18,1.0,4.0
56.19,1.0,5.0
56.2,1.0,7.0
56.21,0.0,2.0
56.21,1.0,5.0
56.22,0.0,1.0
56.22,1.0,9.0
56.23,0.0,1.0
56.23,1.0,6.0
56.24,0.0,1.0
56.24,1.0,7.0
56.25,1.0,5.0
56.26,0.0,2.0
56.26,1.0,2.0
56.27,0.0,1.0
56.27,1.0,6.0
56.28,1.0,3.0
