seq_score,mapped,occurence
66.47,0.0,2.0
66.48,0.0,2.0
66.48,1.0,1.0
66.49,0.0,4.0
66.5,0.0,1.0
66.5,1.0,2.0
66.51,1.0,1.0
66.52,0.0,1.0
66.53,0.0,3.0
66.53,1.0,1.0
66.54,0.0,1.0
66.54,1.0,1.0
66.55,0.0,6.0
66.56,0.0,3.0
66.56,1.0,2.0
66.57,0.0,2.0
66.58,0.0,1.0
66.59,0.0,1.0
66.6,0.0,1.0
66.61,0.0,2.0
66.61,1.0,1.0
66.62,0.0,1.0
66.62,1.0,1.0
66.63,1.0,1.0
66.64,0.0,2.0
66.64,1.0,2.0
66.65,0.0,5.0
66.65,1.0,3.0
66.66,0.0,2.0
66.67,0.0,2.0
66.68,1.0,1.0
66.69,0.0,2.0
66.69,1.0,1.0
66.7,0.0,3.0
66.7,1.0,1.0
66.71,0.0,4.0
66.72,0.0,3.0
66.73,0.0,3.0
66.74,0.0,1.0
66.74,1.0,1.0
66.75,0.0,1.0
66.75,1.0,1.0
66.77,0.0,2.0
66.78,0.0,5.0
66.79,0.0,2.0
66.79,1.0,2.0
66.8,0.0,2.0
66.8,1.0,2.0
66.81,0.0,2.0
66.82,0.0,1.0
66.82,1.0,1.0
66.83,0.0,4.0
66.84,1.0,2.0
66.87,0.0,2.0
66.87,1.0,2.0
66.89,0.0,1.0
66.9,0.0,3.0
66.91,0.0,2.0
66.91,1.0,1.0
66.92,0.0,4.0
66.92,1.0,1.0
66.93,0.0,2.0
66.93,1.0,1.0
66.94,0.0,1.0
66.95,0.0,1.0
66.95,1.0,3.0
66.96,0.0,2.0
66.96,1.0,1.0
66.97,1.0,1.0
66.98,0.0,1.0
66.99,0.0,3.0
66.99,1.0,1.0
67.0,0.0,4.0
67.01,0.0,2.0
67.02,0.0,1.0
67.03,0.0,2.0
67.03,1.0,3.0
67.04,0.0,3.0
67.05,0.0,3.0
67.06,0.0,1.0
67.06,1.0,1.0
67.07,0.0,2.0
67.08,0.0,1.0
67.08,1.0,1.0
67.09,0.0,2.0
67.09,1.0,1.0
67.1,0.0,2.0
67.1,1.0,3.0
67.11,0.0,1.0
67.12,0.0,1.0
67.13,0.0,1.0
67.14,0.0,1.0
67.14,1.0,1.0
67.16,0.0,2.0
67.17,0.0,2.0
67.17,1.0,1.0
67.18,0.0,1.0
67.21,0.0,1.0
67.21,1.0,1.0
67.22,0.0,4.0
67.23,0.0,1.0
67.23,1.0,1.0
67.24,0.0,3.0
67.25,0.0,2.0
67.26,1.0,2.0
67.27,0.0,2.0
67.28,0.0,4.0
67.28,1.0,1.0
67.29,0.0,2.0
67.3,0.0,3.0
67.3,1.0,1.0
67.31,0.0,1.0
67.31,1.0,1.0
67.32,0.0,2.0
67.33,0.0,3.0
67.33,1.0,1.0
67.35,0.0,1.0
67.35,1.0,1.0
67.36,1.0,1.0
67.37,0.0,1.0
67.37,1.0,1.0
67.38,1.0,1.0
67.4,0.0,4.0
67.41,0.0,3.0
67.42,0.0,2.0
