GC_content,mapped,occurence
41.73,0.0,1.0
41.74,0.0,1.0
41.77,1.0,2.0
41.78,0.0,1.0
41.78,1.0,10.0
41.8,0.0,1.0
41.82,0.0,1.0
41.82,1.0,3.0
41.83,0.0,1.0
41.85,1.0,1.0
41.86,0.0,1.0
41.87,0.0,1.0
41.88,1.0,3.0
41.89,1.0,12.0
41.9,1.0,1.0
41.92,0.0,1.0
41.93,0.0,1.0
41.94,0.0,1.0
41.94,1.0,2.0
41.95,1.0,1.0
41.96,0.0,2.0
41.96,1.0,17.0
41.97,0.0,3.0
41.98,1.0,1.0
41.99,0.0,1.0
42.01,0.0,1.0
42.01,1.0,3.0
42.04,1.0,2.0
42.05,0.0,2.0
42.06,0.0,1.0
42.06,1.0,3.0
42.08,0.0,1.0
42.08,1.0,13.0
42.09,0.0,1.0
42.1,0.0,1.0
42.11,1.0,4.0
42.12,0.0,1.0
42.13,0.0,1.0
42.13,1.0,1.0
42.14,0.0,1.0
42.15,1.0,12.0
42.18,1.0,1.0
42.2,1.0,2.0
42.21,0.0,1.0
42.22,1.0,1.0
42.23,0.0,2.0
42.25,0.0,2.0
42.25,1.0,4.0
42.26,0.0,2.0
42.27,1.0,10.0
42.28,0.0,1.0
42.29,0.0,1.0
42.29,1.0,1.0
42.31,0.0,1.0
42.32,0.0,1.0
42.33,1.0,2.0
42.34,0.0,1.0
42.34,1.0,16.0
42.35,0.0,1.0
42.37,0.0,2.0
42.38,0.0,2.0
42.38,1.0,1.0
42.39,0.0,1.0
42.4,0.0,1.0
42.4,1.0,2.0
42.41,1.0,1.0
42.43,0.0,1.0
42.45,1.0,2.0
42.47,0.0,1.0
42.47,1.0,4.0
42.48,0.0,1.0
42.5,1.0,1.0
42.51,0.0,1.0
42.51,1.0,2.0
42.52,0.0,1.0
42.52,1.0,1.0
42.53,0.0,1.0
42.53,1.0,13.0
42.54,0.0,1.0
42.55,0.0,2.0
42.55,1.0,2.0
42.58,0.0,3.0
42.58,1.0,1.0
42.59,0.0,1.0
42.59,1.0,4.0
42.6,0.0,1.0
42.6,1.0,2.0
42.61,1.0,1.0
42.62,0.0,1.0
42.62,1.0,1.0
42.63,0.0,1.0
42.64,0.0,1.0
42.65,0.0,1.0
42.65,1.0,2.0
42.66,0.0,1.0
42.66,1.0,7.0
42.67,1.0,1.0
42.68,0.0,2.0
42.7,0.0,2.0
42.72,0.0,3.0
42.73,0.0,1.0
42.73,1.0,10.0
42.75,0.0,1.0
42.77,0.0,3.0
42.79,0.0,1.0
42.79,1.0,7.0
42.81,0.0,1.0
42.82,0.0,2.0
42.83,1.0,1.0
42.86,0.0,4.0
42.86,1.0,14.0
42.87,0.0,1.0
42.89,0.0,1.0
42.9,0.0,1.0
42.91,0.0,1.0
42.92,0.0,1.0
42.92,1.0,16.0
42.93,0.0,1.0
42.95,0.0,2.0
42.98,0.0,1.0
42.98,1.0,2.0
42.99,0.0,1.0
42.99,1.0,6.0
43.0,0.0,2.0
43.0,1.0,2.0
43.02,0.0,1.0
43.03,0.0,1.0
43.04,0.0,3.0
43.06,1.0,15.0
43.07,0.0,1.0
43.08,0.0,1.0
43.09,0.0,1.0
43.09,1.0,1.0
43.1,1.0,1.0
43.11,1.0,2.0
43.12,0.0,1.0
43.12,1.0,13.0
43.13,0.0,1.0
43.13,1.0,1.0
43.14,0.0,1.0
43.15,0.0,1.0
43.16,1.0,1.0
43.17,0.0,3.0
43.18,1.0,3.0
43.19,1.0,4.0
43.2,0.0,2.0
43.2,1.0,3.0
43.21,0.0,1.0
43.22,0.0,2.0
43.22,1.0,1.0
43.23,0.0,1.0
43.23,1.0,2.0
43.24,0.0,1.0
43.24,1.0,1.0
43.25,1.0,1.0
43.26,1.0,10.0
43.27,0.0,1.0
43.27,1.0,2.0
43.28,1.0,2.0
43.29,0.0,1.0
43.3,0.0,1.0
43.32,0.0,1.0
43.32,1.0,21.0
43.33,1.0,3.0
43.34,0.0,2.0
43.34,1.0,1.0
43.35,0.0,2.0
43.35,1.0,1.0
43.37,0.0,1.0
43.38,0.0,2.0
43.38,1.0,2.0
43.4,0.0,1.0
43.4,1.0,5.0
43.41,0.0,1.0
43.41,1.0,1.0
43.42,0.0,2.0
43.43,0.0,1.0
43.44,0.0,2.0
43.46,0.0,1.0
43.46,1.0,15.0
43.47,0.0,1.0
43.48,1.0,1.0
43.49,0.0,1.0
43.5,1.0,2.0
43.52,1.0,22.0
43.53,0.0,2.0
43.54,1.0,2.0
43.55,0.0,2.0
43.55,1.0,1.0
43.56,0.0,1.0
43.56,1.0,1.0
43.57,0.0,1.0
43.58,0.0,2.0
43.58,1.0,3.0
43.59,0.0,3.0
43.6,0.0,1.0
43.6,1.0,7.0
43.61,1.0,1.0
43.62,0.0,1.0
43.62,1.0,1.0
43.63,0.0,1.0
43.64,0.0,1.0
43.65,1.0,1.0
43.66,1.0,12.0
43.67,0.0,2.0
43.69,1.0,1.0
43.71,0.0,1.0
43.72,1.0,20.0
43.73,1.0,1.0
43.74,0.0,1.0
43.75,0.0,1.0
43.75,1.0,1.0
43.76,0.0,2.0
43.76,1.0,1.0
43.77,0.0,1.0
43.78,0.0,1.0
43.78,1.0,9.0
43.79,0.0,1.0
43.8,1.0,1.0
43.81,1.0,6.0
43.82,0.0,1.0
43.82,1.0,1.0
43.83,0.0,2.0
43.84,0.0,1.0
43.84,1.0,2.0
43.86,0.0,7.0
43.87,0.0,2.0
43.87,1.0,20.0
43.88,0.0,3.0
43.88,1.0,1.0
43.89,1.0,2.0
43.9,0.0,2.0
43.91,0.0,2.0
43.92,0.0,1.0
43.92,1.0,1.0
43.93,0.0,1.0
43.93,1.0,25.0
43.95,1.0,1.0
43.96,1.0,1.0
43.97,0.0,5.0
43.98,0.0,2.0
43.98,1.0,9.0
44.0,0.0,1.0
44.0,1.0,1.0
44.01,1.0,1.0
44.02,0.0,2.0
44.02,1.0,8.0
44.03,0.0,1.0
44.04,0.0,2.0
44.04,1.0,2.0
44.05,1.0,1.0
44.06,0.0,2.0
44.06,1.0,2.0
44.08,0.0,1.0
44.08,1.0,16.0
44.09,0.0,1.0
44.1,0.0,3.0
44.11,0.0,2.0
44.11,1.0,1.0
44.12,0.0,1.0
44.12,1.0,2.0
44.13,0.0,1.0
44.13,1.0,25.0
44.14,0.0,1.0
44.14,1.0,1.0
44.16,0.0,1.0
44.17,1.0,3.0
44.19,0.0,1.0
44.19,1.0,10.0
44.2,0.0,3.0
44.2,1.0,3.0
44.21,0.0,1.0
44.21,1.0,1.0
44.22,1.0,3.0
44.23,0.0,1.0
44.23,1.0,4.0
44.24,0.0,2.0
44.24,1.0,1.0
44.25,1.0,2.0
44.26,0.0,3.0
44.26,1.0,4.0
44.27,1.0,1.0
44.28,1.0,1.0
44.29,0.0,2.0
44.29,1.0,16.0
44.3,0.0,3.0
44.3,1.0,2.0
44.32,1.0,1.0
44.33,0.0,1.0
44.33,1.0,4.0
44.34,1.0,24.0
44.35,0.0,5.0
44.35,1.0,1.0
44.36,0.0,3.0
44.37,0.0,1.0
44.37,1.0,1.0
44.38,0.0,2.0
44.38,1.0,3.0
44.39,0.0,2.0
44.39,1.0,9.0
44.4,0.0,7.0
44.4,1.0,2.0
44.41,0.0,1.0
44.44,0.0,9.0
44.44,1.0,11.0
44.47,0.0,1.0
44.47,1.0,2.0
44.48,0.0,1.0
44.48,1.0,1.0
44.49,0.0,4.0
44.49,1.0,1.0
44.5,0.0,1.0
44.5,1.0,22.0
44.51,1.0,1.0
44.52,1.0,3.0
44.53,1.0,2.0
44.54,0.0,4.0
44.54,1.0,1.0
44.55,1.0,12.0
44.56,0.0,1.0
44.56,1.0,2.0
44.57,0.0,2.0
44.57,1.0,1.0
44.58,1.0,2.0
44.59,0.0,4.0
44.59,1.0,2.0
44.6,0.0,1.0
44.6,1.0,6.0
44.61,0.0,3.0
44.61,1.0,1.0
44.62,0.0,2.0
44.62,1.0,3.0
44.63,0.0,3.0
44.64,0.0,5.0
44.65,1.0,1.0
44.66,0.0,2.0
44.66,1.0,6.0
44.67,0.0,2.0
44.67,1.0,4.0
44.68,0.0,7.0
44.68,1.0,2.0
44.69,0.0,1.0
44.69,1.0,2.0
44.7,0.0,1.0
44.7,1.0,3.0
44.71,0.0,1.0
44.71,1.0,13.0
44.72,0.0,7.0
44.72,1.0,1.0
44.73,0.0,3.0
44.73,1.0,1.0
44.74,0.0,4.0
44.74,1.0,2.0
44.75,1.0,3.0
44.76,0.0,1.0
44.76,1.0,22.0
44.77,1.0,2.0
44.78,0.0,4.0
44.78,1.0,4.0
44.79,0.0,1.0
44.79,1.0,1.0
44.8,1.0,3.0
44.81,0.0,3.0
44.81,1.0,5.0
44.82,0.0,2.0
44.82,1.0,2.0
44.83,0.0,46.0
44.83,1.0,4.0
44.84,0.0,1.0
44.84,1.0,3.0
44.85,0.0,2.0
44.85,1.0,1.0
44.86,0.0,3.0
44.86,1.0,2.0
44.87,0.0,6.0
44.87,1.0,3.0
44.88,0.0,1.0
44.88,1.0,6.0
44.89,0.0,1.0
44.89,1.0,5.0
44.91,0.0,2.0
44.91,1.0,2.0
44.92,0.0,4.0
44.92,1.0,1.0
44.93,0.0,9.0
44.93,1.0,16.0
44.94,0.0,1.0
44.94,1.0,2.0
44.95,0.0,10.0
44.95,1.0,3.0
44.96,0.0,3.0
44.96,1.0,3.0
44.97,1.0,5.0
44.98,0.0,15.0
44.98,1.0,30.0
44.99,0.0,1.0
45.0,0.0,3.0
45.0,1.0,2.0
45.01,1.0,3.0
45.02,0.0,6.0
45.02,1.0,5.0
45.03,1.0,2.0
45.04,1.0,1.0
45.05,0.0,3.0
45.05,1.0,8.0
45.06,0.0,6.0
45.07,0.0,1.0
45.07,1.0,4.0
45.08,1.0,1.0
45.09,0.0,3.0
45.09,1.0,7.0
45.1,0.0,2.0
45.1,1.0,9.0
45.11,0.0,4.0
45.11,1.0,3.0
45.12,1.0,2.0
45.13,0.0,1.0
45.13,1.0,3.0
45.14,0.0,1.0
45.15,0.0,5.0
45.15,1.0,12.0
45.16,0.0,1.0
45.16,1.0,4.0
45.17,1.0,2.0
45.18,0.0,13.0
45.18,1.0,4.0
45.19,0.0,1.0
45.19,1.0,27.0
45.2,1.0,3.0
45.21,0.0,1.0
45.21,1.0,4.0
45.22,0.0,20.0
