Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
bedb8dd8-cdfe-4f27-9d72-c2cfb8bfe554	257	28.40	15.07	0
5287b63a-3014-4fb9-82e8-3952165eeb0f	658	41.79	4.62	0
f274ae37-e073-4b6d-b3ed-1ac22cab3149	226	51.77	12.27	0
c87c90ec-5b08-494b-8155-ee29f6efb117	480	46.46	2.74	0
44f43a06-37b7-4fd1-ab83-a4c7f408f17d	726	41.32	7.16	0
92e24447-6f33-47e4-9617-382efdc58ecd	199	45.23	11.60	0
f07a3007-ca62-4113-affe-f90b8f3b917e	773	53.43	14.00	0
e5702e9b-cdfe-45ac-be33-253bfc4d4f8e	299	48.83	4.50	0
2baeab6b-8e25-497e-8a5a-7e83ad5d0937	278	57.19	6.17	0
2c83e3f3-d53f-4b83-8b83-9339535767c5	281	44.13	11.01	0
f609b36e-167a-40fc-91c2-c74ca13fa284	161	52.80	5.61	0
4bb6c1df-dd83-4095-9b48-cd86348033a7	583	45.97	14.30	0
74f311cb-edb1-4b05-8466-ef3238c21a1c	450	51.11	2.31	0
37630063-7dc7-4b54-97a3-0d32f49aa070	294	50.00	5.35	0
aee37d5e-4d71-434c-a586-de73a176f5f2	497	52.11	6.48	0
0350f9f5-04cb-4d45-8b56-2ca348c1b326	332	42.77	6.18	0
ffe74770-1d2e-439e-8f38-971213e91506	574	47.74	12.65	0
237a05ee-47a5-4756-ada6-931c17c9764c	319	47.34	2.42	0
8d0f3d5a-12e8-4497-bdbf-e0690e6e22ca	324	50.93	9.86	0
6ac5733d-d76c-44e8-a6e7-2897667c065a	236	44.07	9.71	0
3b19aefc-476d-4cda-8518-9f1c3b065cf6	960	38.12	8.14	0
c74f2ab9-6f39-4848-9430-d4c0c91394c3	385	34.03	5.48	0
6c9bf4ce-f1fd-4e18-9593-72cb637625cf	161	35.40	11.74	0
3417f3ee-20e2-4b5d-97bb-f06f01f77b6b	508	49.61	4.93	0
21889476-6b36-4790-9775-9950e5277900	860	47.91	10.37	0
79e84648-61b9-40a6-be2b-e58fcd31240b	305	43.61	2.93	0
d868d56c-9a3a-431e-acf3-7ad385c124ca	463	46.00	11.09	0
31ed69ae-52b2-47aa-b7eb-a3391a143edc	554	59.57	14.03	0
de5d8ff7-c450-4ae8-ba59-4eeaac392134	366	42.62	10.45	0
22ea6007-3afa-49ef-a4bc-b8530798755a	239	42.68	5.72	0
d6f5c41c-f158-4569-9dfa-12c8c54e4ec5	411	41.85	4.19	0
6b783f4c-0737-4b74-9826-4a6a4221dd93	791	49.68	13.39	0
75bf8c54-ad47-4484-88c5-bdfd0075ff10	484	51.86	6.12	0
24145d6b-d1e9-4df2-a22f-4ed41ebaa16b	268	39.55	7.88	0
ffac6c86-8e69-4f1b-bf1d-aba33fccec70	572	50.35	6.59	0
86a65565-f384-4335-816d-3fe586d9aa8c	176	50.57	19.68	0
3cb98c5d-942a-41e4-90f6-407e24329414	199	53.27	5.97	0
549cbee9-9a99-40a1-9b8d-0eaa61e563af	156	53.85	9.28	0
8423360d-1674-4507-b7c0-16a0ca0aeb72	800	31.00	9.46	0
ce4113a6-0476-40a8-8904-34ec69511ebd	1090	44.40	11.03	0
e204b3d8-582d-43fe-a7a8-123118274085	367	50.68	3.11	0
7176cc3b-73d4-423b-82d2-b79b6ba82555	680	38.09	11.03	0
12d33728-8e7a-4a66-a5d9-afbf9f86b639	390	38.97	5.62	0
2f7a293b-865c-4ee7-a0cb-e3a310b0c19f	184	42.39	12.27	0
aad1feee-30f4-4b05-93d6-3c08730b17a7	478	45.82	6.91	0
22e410be-1ddb-4bb1-8800-96d8b312c42b	256	41.02	14.08	0
f11d9193-9c56-44c2-916e-373374eea536	492	44.51	6.76	0
