Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
a7ee9c08-6e1c-4720-a5e0-8605d0edb36c	224	47.32	8.87	60
88c480eb-cf24-40ee-8c66-28026d324312	749	49.67	7.20	60
f826212b-6361-4188-b542-e654c30ff0f3	586	44.37	10.88	60
e5f83254-afd7-41a0-a83c-ccc7d57cb4ed	122	48.36	7.46	60
e5f83254-afd7-41a0-a83c-ccc7d57cb4ed	111	47.75	13.09	60
359b470a-ee2f-424c-a805-5213c43a884e	289	51.56	13.05	60
fdf6625c-672d-4d8a-9081-dee62d9df05b	488	46.11	12.37	60
1e4c404e-dba9-40a2-bbd5-f067d6b27507	346	47.40	11.37	60
050fb0e7-d2f6-49c4-8821-1626d391b649	498	43.37	13.36	60
f05236f4-cc1b-4621-817b-738d5c4dec30	114	47.37	14.16	60
7f97fff0-4c62-4b95-bd56-515567ef9566	442	46.83	7.40	60
a1330b3d-bf24-454d-b67b-e6c5e30810fa	291	47.77	16.08	60
2985b2bc-0928-49fd-8b5c-7de1f0dcaa3d	264	49.24	17.46	60
27c9fef1-2fc9-4b7c-b45f-087867844c60	175	46.86	12.90	60
07339574-322d-4f58-85d1-a4f86ad07436	854	46.60	8.81	60
55a71637-2db8-4db9-ad37-d9f391f520a0	288	47.57	11.43	60
f14d1859-e6bb-4e9c-be7d-a9d82ae288d0	116	44.83	5.78	60
388f8720-4d96-4158-8efe-1da4df750850	174	47.70	16.60	60
bc0d9189-af15-4c98-a00d-4bf99a3ac48f	354	50.56	6.14	60
433b3604-6baa-4967-9b0d-c513f58867c6	764	45.03	7.34	60
9fe10aae-a826-4fb4-8da5-890355a3da46	734	47.82	18.85	60
329f455b-f362-4d52-a9fe-07f935dad34d	271	48.71	8.36	60
9de0f80e-e102-4b6b-8531-f6313cbe22bf	181	47.51	14.02	60
107e7328-884b-46f4-8be4-cfaf3792fb7b	111	50.45	28.64	9
6b3f7ac4-6dc2-46e9-a317-569787db2783	114	47.37	17.05	60
2b34879f-642e-45b3-9163-ff9b63cee71d	621	45.89	6.93	60
52b34cc7-64cf-45d0-9b1e-07a2b0243079	530	47.74	8.52	60
29f01534-7078-46ef-bb1d-ab226c845d1b	894	45.30	13.73	60
cc907692-848d-4aee-b6d6-37d1619950e0	111	46.85	9.40	60
29846525-d7dd-4046-8316-4751d5ae4d61	113	47.79	11.75	60
fed70d8a-b3d9-4b36-8248-74c47f65d76a	789	44.99	10.81	60
4f2fdba6-b576-4aac-95ae-226d4aaf8850	562	43.77	8.91	60
37f1d8d6-9486-49d8-9555-89ea4781f944	274	45.26	12.73	60
7aab0a22-e2a0-46ba-ac56-60a2b768246a	354	48.87	17.92	60
497e6763-a954-4877-8e07-decbd033278b	299	46.82	15.12	60
1637fe9a-0c1d-40b9-abd1-6d3c53fddf0e	182	48.35	6.66	60
b8b5390e-9cd3-4b07-9377-9e5531f46150	604	46.85	12.79	60
e4806b85-4084-4500-90f3-d316b0403083	575	49.04	8.75	60
f676afd3-ba88-4997-87c1-8664ac062311	178	46.07	9.03	60
