seq_score,mapped,occurence
65.69,1.0,2.0
65.7,1.0,3.0
65.71,0.0,1.0
65.71,1.0,5.0
65.72,0.0,3.0
65.72,1.0,3.0
65.73,1.0,3.0
65.74,1.0,2.0
65.75,1.0,1.0
65.76,1.0,1.0
65.77,0.0,1.0
65.78,1.0,1.0
65.79,1.0,2.0
65.8,1.0,2.0
65.81,1.0,1.0
65.82,1.0,2.0
65.83,0.0,2.0
65.83,1.0,4.0
65.84,1.0,1.0
65.85,0.0,1.0
65.85,1.0,4.0
65.86,1.0,1.0
65.87,1.0,3.0
65.88,0.0,1.0
65.88,1.0,2.0
65.89,1.0,1.0
65.9,0.0,1.0
65.9,1.0,3.0
65.91,1.0,2.0
65.92,0.0,1.0
65.92,1.0,3.0
65.93,0.0,1.0
65.93,1.0,1.0
65.94,1.0,3.0
65.95,0.0,1.0
65.95,1.0,1.0
65.96,1.0,1.0
65.97,0.0,1.0
65.97,1.0,2.0
65.98,1.0,1.0
66.0,0.0,3.0
66.0,1.0,4.0
66.01,0.0,1.0
66.01,1.0,3.0
66.02,1.0,1.0
66.03,1.0,1.0
66.04,1.0,3.0
66.05,0.0,1.0
66.05,1.0,4.0
66.06,0.0,1.0
66.06,1.0,1.0
66.08,0.0,2.0
66.08,1.0,3.0
66.09,1.0,2.0
66.1,1.0,2.0
66.11,0.0,1.0
66.11,1.0,1.0
66.13,1.0,5.0
66.14,0.0,1.0
66.15,1.0,5.0
66.16,1.0,4.0
66.17,0.0,1.0
66.17,1.0,1.0
66.18,0.0,1.0
66.18,1.0,2.0
66.2,0.0,1.0
66.2,1.0,1.0
66.21,0.0,1.0
66.21,1.0,1.0
66.22,1.0,1.0
66.23,1.0,1.0
66.25,0.0,1.0
66.25,1.0,3.0
66.26,0.0,1.0
66.26,1.0,2.0
66.27,0.0,1.0
66.27,1.0,1.0
66.28,1.0,3.0
66.29,1.0,2.0
66.3,1.0,3.0
66.31,1.0,1.0
66.32,1.0,1.0
66.33,0.0,3.0
66.33,1.0,4.0
66.34,1.0,3.0
66.35,1.0,3.0
66.36,0.0,1.0
66.36,1.0,1.0
