Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
de4aa575-5e94-4749-8b90-5ec1123fb5d2	959	47.13	12.78	60
17ce5712-056f-4fe8-a892-3ba6c5c6d0c3	616	46.43	22.99	60
00f7ee38-e447-4944-a049-4e21b261176c	342	48.83	7.39	60
fdd70cf3-c428-4e1b-be27-47886b803e11	277	45.85	7.06	60
f5c5c29e-a33c-4783-8c14-c90f8d4281dd	265	48.68	11.68	60
2a97e17d-8274-4c35-918a-afb48a35a7b9	333	47.15	6.82	60
938e5de8-1a51-49c7-98c0-d47abb9cd12f	280	46.43	7.35	60
a0a8e940-fad7-477a-afe9-884f56aaa6fd	387	47.03	5.15	60
4e5740cb-8c73-4c1f-b22a-f844cbc99e93	534	47.94	10.90	60
90305bd6-bab1-416b-b491-736353430ebf	906	48.01	11.52	60
006da4c4-5c7f-4ede-a67b-3a01477589ae	360	46.39	3.46	60
0ba9e01d-8af0-4b3b-a1af-fe9adf436be4	261	47.13	7.70	60
d2904a3f-86e6-471a-8065-b95e74afff41	280	47.86	3.44	60
e40293f1-65b0-4a82-97ad-7273ee5c90ce	281	46.62	8.32	60
f27771e3-321d-4286-be96-75e8e9343461	279	47.67	11.00	60
821567b7-f3ed-4b0c-93d6-581426f0e9a9	582	49.31	12.80	60
04234535-00b0-4c93-88c3-ab4b4fd7147a	588	49.66	4.99	60
c93f1455-76c2-44f2-80f7-5ff0de5455cb	512	47.85	8.30	60
1e6b08e6-56ed-4acd-8881-d0ea9155a85d	274	47.45	7.58	60
e513cfa4-2ac2-466a-9e96-77de0fd05155	278	47.12	11.74	60
42abd65e-5685-472d-a4df-6a9863b44a0a	708	47.18	7.22	60
1a342206-353b-4ca0-adeb-85760087363b	281	46.98	7.46	60
4c40560e-c6fa-40b6-95fe-e113ed391505	512	48.24	9.37	60
e37bfc01-f1d0-4f77-8201-8ec65e33707b	278	46.04	9.20	60
f3c254ea-80ea-427b-88dd-153a8c099353	305	47.21	10.03	60
c37c4df1-0a22-4589-a123-cdbb3aa35a41	225	47.11	16.31	60
228f472f-d785-4007-a87e-3049fef6725e	1191	44.75	8.80	60
a8ae1d12-d4c1-41f1-95af-503105eab6da	422	47.39	5.82	60
889c5c78-6178-4d6e-b75f-b55a7b34b2cd	580	47.07	9.85	60
889c5c78-6178-4d6e-b75f-b55a7b34b2cd	241	47.30	13.63	60
cb3fd8f6-5af4-439b-9e4f-19005a4eaa5c	328	44.82	15.21	60
fbe75f63-85a1-4e34-a02e-1f9f9db1f65d	286	47.55	7.33	60
e6391afe-5a7b-4958-8145-4f6729383334	279	46.95	6.24	60
554cf925-2ea7-4457-9c47-fb09e74f61fd	333	46.25	11.44	60
cc4d3326-93d7-4ec8-b485-9a59b26feea7	362	46.96	10.21	60
79dccdcf-c0bc-49ac-a44a-821a018ec81f	308	48.70	4.19	60
cf5e3227-fdc6-4b50-b69b-4f90d38af1cc	279	46.59	8.16	60
837d959e-cf81-4e23-9174-a541383c1334	280	45.71	6.36	60
ffd05ee0-0675-4b01-96ec-839897b32ca2	1029	44.61	7.87	60
f026d0c8-b760-42d6-837a-603dec5c62e1	190	46.84	13.01	60
12e6badf-e7f8-41c9-a1db-77ff6b0140d5	105	49.52	29.51	4
2a2ddbbe-1e35-4527-a495-1dfa023a30de	279	46.95	9.02	60
2c509326-6f1b-4c50-8411-d0367413919f	303	47.52	9.01	60
8f8bfbd4-3b8e-4178-812b-c1c25243ac26	601	46.92	8.00	60
626b4fbf-fc52-491f-941e-8c919e8f837c	332	46.69	5.80	60
38e8f6b6-1ef3-4adf-9dfe-df4037b7e05e	269	47.21	8.07	60
f4d624cd-7955-4312-b5e7-259960f816be	107	45.79	15.55	60
575c50ff-d80e-49e2-909d-ea467e86a9fc	279	46.59	4.50	60
10b5d4f8-0bc5-4b03-bd3a-85ea66797aa1	622	48.87	6.79	60
482c7499-6388-4653-8d9f-ba5071e384b6	877	47.32	9.00	60
482c7499-6388-4653-8d9f-ba5071e384b6	236	47.03	7.16	60
2220a2cd-c225-4d7f-9e45-8039893ae2b8	299	46.82	24.09	10
dffbb0a0-2a52-4f30-a49f-2915ba316a3c	1090	45.14	11.35	60
59730070-a505-4772-b305-0edd973f8c94	593	48.57	9.94	60
b221837b-3ff9-435d-8120-12c2f28f63d5	334	46.41	7.66	60
21461aed-a7fb-4f40-8640-05d4b520a33a	377	46.15	10.31	60
c73b033d-ec12-4ba9-8f3f-c3cdef026f4e	581	48.88	6.20	60
79969f0e-b601-4056-8c5d-59111e140f5a	275	46.18	9.45	60
5c2ce7c4-bffe-4aef-b51f-189c8c0621ee	512	48.44	11.57	60
ce115140-175b-4b53-afbd-727bdccde8b5	647	47.45	6.78	60
7a9a8963-391f-4eea-8711-81167b4588af	692	48.41	8.67	60
0061be98-f36d-4594-ba3b-9b13d23505ab	344	46.80	12.85	60
74dc52c4-6d8e-42d4-a6b0-9d5ea00174a5	279	46.59	6.97	60
78063a92-ec50-4ed9-8325-20ff9956866d	597	47.74	16.02	60
ff0434df-5aeb-45bb-8e63-e22231265324	644	48.45	11.56	60
2b3f3df9-1f8d-4ada-a68d-4a2aa3a97cf0	107	45.79	5.14	60
de1e3152-bc13-4bf6-aaca-da1cf1cea6a9	195	47.69	5.65	60
879885a9-1deb-4dd3-9afe-52a915fa9fdb	1179	44.44	10.18	60
ff8a657d-8b08-4f91-be6e-824c5d76e32e	939	44.30	10.04	60
17df0652-9447-43c0-90c1-7db2eb22329d	509	47.54	7.52	60
434b818b-d9b2-4aa5-be8c-41ab69a8f689	333	46.55	9.44	60
957bbf7a-dfa7-4f40-8d51-a41da1bd9195	308	46.75	11.17	60
1d8c84be-cb1f-4ff9-a5c0-aa0ae3bad359	659	47.34	10.20	60
1d8c84be-cb1f-4ff9-a5c0-aa0ae3bad359	240	47.50	9.41	60
67752a8b-bd6e-4d37-b92d-b2f31685adc9	276	46.38	16.85	60
ed2cb6b5-416e-496e-bccd-98678d96bcee	228	48.68	8.77	60
602c87f5-9830-42e1-a298-dc3393abb3d4	466	46.57	12.88	60
a9286053-3720-40de-b3dc-7efc7fc6b831	387	46.77	10.98	60
b5c19836-fdfb-4454-8c81-8b6dee299c2f	278	46.40	12.52	60
07eef45e-681a-4201-83e9-ea174a77ce14	279	46.95	8.23	60
6797ccfb-b07c-4bac-8688-8ecc44cb578c	397	47.10	12.31	60
02ad10b3-4941-437f-877e-32eaa77b7347	510	48.04	8.23	60
9335dd71-3426-4c54-bdaa-be44e781d6ab	270	47.78	12.86	60
6ab1ae32-722d-43a1-9d05-ba5788e352c8	271	44.65	15.45	60
fa42be1f-8a52-48ca-acda-36b7b009f543	426	47.42	12.48	60
20aac0e6-e5b4-4da5-982f-adb97ef9f974	284	47.18	8.05	60
002ad548-7645-4976-aa8d-ef4f429b35ce	359	47.63	12.05	60
53466e46-233e-436e-b97e-09e668a97a4a	381	48.82	11.90	60
56ed435f-6302-49eb-aaf0-67036d01652b	272	46.32	8.49	60
616acab6-3367-4603-a34d-653d62d69bfd	613	48.78	12.00	60
4c12a39d-2e39-4d91-bc2d-9039ed1e51c1	279	46.59	12.71	60
ddcc2461-d1fb-4ea6-91c9-107b995b6f94	279	46.59	11.80	60
9d7c4f15-d177-488b-acaf-a4787c7b31dc	236	47.46	10.86	60
0506b93b-2b26-4507-9d26-248474db5058	517	46.81	15.65	60
6d3de697-c6aa-435f-b2ce-cf6babd2e79d	279	46.59	11.47	60
1814522a-7912-49d2-817c-1d057742b56a	702	46.58	8.24	60
e5e6719a-f106-40b2-a5aa-dc9bdc85ff1f	279	46.95	11.00	60
f27fef00-cce4-4db9-9340-078cc6df4e3f	388	45.62	11.06	60
a4ce4ec8-77d0-4a29-9c94-4a5e70864cc6	785	45.99	14.88	60
d77e04ed-48e3-484c-a404-185892a75211	693	46.18	12.83	60
d77e04ed-48e3-484c-a404-185892a75211	227	45.81	12.70	60
82b3d246-73bf-4bad-ba61-8b7315a19a64	1014	44.38	9.82	60
32413f0c-3bed-490d-94b5-c55abc3fa212	553	48.28	10.24	60
b4d9be90-342a-4d72-9d16-3ab058338610	228	48.68	15.26	60
02533725-add6-4510-ba08-bc97452cb823	953	48.27	6.75	60
bff28e92-73d1-47d4-b471-737b851dbbd6	384	46.61	3.74	60
ed3a34f3-cba7-47e3-afac-ba0e86d91984	227	48.02	15.60	60
3b8e3a3c-18e0-45fe-bb66-0aab6b30acd9	276	46.38	11.46	60
404ba464-462f-49c5-84be-b6d83baefd3f	512	46.48	12.51	60
b799aa7b-18b4-41ff-a825-a7f1ab2f2773	384	46.35	9.57	60
ec99ffea-7f67-4ee1-9647-54ca44f14a29	279	46.95	14.39	60
b0be7d9b-2248-45e6-964e-72f2a874684c	423	45.63	15.43	60
569d874e-3c14-4cf7-b823-e191c3282ebe	281	46.98	9.42	60
8fb9c873-7d20-4921-b280-d39f422d5650	459	47.06	14.28	60
99ee62b7-66bc-41a7-83a0-7f6608d274b5	278	46.40	12.01	60
80cf7980-70e4-4bf5-8245-d7ee36c4d691	1020	43.92	11.81	60
f5361d73-d593-40f3-9a49-e98e79a278b0	651	47.62	11.78	60
ea944544-21f4-434b-a696-b14452dac960	277	45.13	19.28	60
6033814e-36c8-489b-9997-ac3fec6858cd	644	48.45	11.64	60
2d9901c9-84f2-4287-9e69-dfb55312ae82	570	49.82	10.18	60
6903b215-4adb-4b3c-97cc-3825ffe1e340	280	47.14	13.84	60
