GC_content,mapped,occurence
50.77,0.0,20.0
50.78,0.0,31.0
50.78,1.0,1.0
50.79,0.0,66.0
50.8,0.0,32.0
50.81,0.0,32.0
50.82,0.0,26.0
50.83,0.0,57.0
50.83,1.0,3.0
50.84,0.0,31.0
50.84,1.0,1.0
50.85,0.0,40.0
50.86,0.0,41.0
50.87,0.0,113.0
50.88,0.0,148.0
50.88,1.0,1.0
50.89,0.0,57.0
50.89,1.0,2.0
50.9,0.0,39.0
50.9,1.0,1.0
50.91,0.0,33.0
50.92,0.0,57.0
50.92,1.0,1.0
50.93,0.0,65.0
50.94,0.0,66.0
50.94,1.0,1.0
50.95,0.0,32.0
50.96,0.0,106.0
50.97,0.0,95.0
50.98,0.0,67.0
50.98,1.0,1.0
50.99,0.0,63.0
50.99,1.0,1.0
51.0,0.0,13.0
51.0,1.0,1.0
51.01,0.0,29.0
51.02,0.0,28.0
51.03,0.0,45.0
51.03,1.0,3.0
51.04,0.0,66.0
51.05,0.0,69.0
51.06,0.0,42.0
51.06,1.0,1.0
51.07,0.0,21.0
51.08,0.0,42.0
51.08,1.0,1.0
51.09,0.0,46.0
51.1,0.0,45.0
51.11,0.0,30.0
51.12,0.0,27.0
51.13,0.0,34.0
51.14,0.0,36.0
51.15,0.0,103.0
51.16,0.0,156.0
51.17,0.0,19.0
51.18,0.0,100.0
51.19,0.0,52.0
51.19,1.0,1.0
51.2,0.0,58.0
51.2,1.0,1.0
51.21,0.0,68.0
51.22,0.0,87.0
51.23,0.0,93.0
51.24,0.0,30.0
51.25,0.0,74.0
51.26,0.0,31.0
51.26,1.0,1.0
51.27,0.0,128.0
51.27,1.0,1.0
51.28,0.0,82.0
51.29,0.0,27.0
51.3,0.0,93.0
51.31,0.0,45.0
51.32,0.0,67.0
51.33,0.0,52.0
51.34,0.0,50.0
51.35,0.0,56.0
51.36,0.0,28.0
51.37,0.0,30.0
51.38,0.0,31.0
51.39,0.0,19.0
51.4,0.0,29.0
51.41,0.0,20.0
51.42,0.0,19.0
51.43,0.0,55.0
51.43,1.0,1.0
51.44,0.0,75.0
51.45,0.0,147.0
51.46,0.0,159.0
51.46,1.0,1.0
51.47,0.0,44.0
51.47,1.0,2.0
51.48,0.0,73.0
51.49,0.0,37.0
51.49,1.0,3.0
51.5,0.0,76.0
51.5,1.0,1.0
51.51,0.0,10.0
51.52,0.0,87.0
51.53,0.0,107.0
51.53,1.0,1.0
51.54,0.0,37.0
51.54,1.0,1.0
51.55,0.0,90.0
51.56,0.0,68.0
51.57,0.0,94.0
51.58,0.0,48.0
51.59,0.0,36.0
51.6,0.0,51.0
51.61,0.0,72.0
51.62,0.0,15.0
51.63,0.0,54.0
51.64,0.0,28.0
51.65,0.0,44.0
51.66,0.0,38.0
51.67,0.0,60.0
51.68,0.0,23.0
51.69,0.0,93.0
51.69,1.0,1.0
51.7,0.0,18.0
51.71,0.0,62.0
51.72,0.0,146.0
51.72,1.0,2.0
51.73,0.0,9.0
51.74,0.0,111.0
51.75,0.0,37.0
51.75,1.0,1.0
51.76,0.0,84.0
51.77,0.0,35.0
51.78,0.0,53.0
51.79,0.0,111.0
51.79,1.0,3.0
51.8,0.0,29.0
51.81,0.0,92.0
51.82,0.0,32.0
51.83,0.0,74.0
51.84,0.0,21.0
51.85,0.0,105.0
51.86,0.0,12.0
51.87,0.0,60.0
51.88,0.0,73.0
51.88,1.0,1.0
51.89,0.0,38.0
51.9,0.0,55.0
51.91,0.0,39.0
51.92,0.0,79.0
51.93,0.0,27.0
51.94,0.0,52.0
51.95,0.0,44.0
51.96,0.0,43.0
51.96,1.0,2.0
51.97,0.0,43.0
51.97,1.0,1.0
51.98,0.0,58.0
51.98,1.0,1.0
51.99,0.0,16.0
52.0,0.0,69.0
52.01,0.0,19.0
52.02,0.0,89.0
52.03,0.0,25.0
52.03,1.0,1.0
52.04,0.0,63.0
52.05,0.0,67.0
52.06,0.0,39.0
52.07,0.0,67.0
52.08,0.0,56.0
52.09,0.0,15.0
52.1,0.0,61.0
52.11,0.0,29.0
52.12,0.0,69.0
52.13,0.0,29.0
52.14,0.0,21.0
52.15,0.0,78.0
52.16,0.0,44.0
52.17,0.0,104.0
52.17,1.0,1.0
52.18,0.0,1.0
52.19,0.0,41.0
52.19,1.0,1.0
52.2,0.0,64.0
52.21,0.0,27.0
52.22,0.0,43.0
52.22,1.0,10.0
52.23,0.0,40.0
52.24,0.0,40.0
52.25,0.0,26.0
52.26,0.0,55.0
52.27,0.0,39.0
52.28,0.0,41.0
52.29,0.0,28.0
52.3,0.0,35.0
52.31,0.0,30.0
52.32,0.0,27.0
52.33,0.0,49.0
52.34,0.0,22.0
52.35,0.0,37.0
52.36,0.0,44.0
52.37,0.0,3.0
52.38,0.0,81.0
52.39,0.0,2.0
52.4,0.0,40.0
52.41,0.0,46.0
52.42,0.0,24.0
52.43,0.0,35.0
52.44,0.0,54.0
52.45,0.0,28.0
52.45,1.0,1.0
52.46,0.0,26.0
52.47,0.0,37.0
52.48,0.0,31.0
52.48,1.0,1.0
52.49,0.0,21.0
52.5,0.0,40.0
52.5,1.0,1.0
52.51,0.0,21.0
52.52,0.0,19.0
52.53,0.0,40.0
52.54,0.0,22.0
52.55,0.0,25.0
52.56,0.0,24.0
52.57,0.0,17.0
52.58,0.0,22.0
52.59,0.0,25.0
52.6,0.0,27.0
52.61,0.0,26.0
52.62,0.0,8.0
52.63,0.0,59.0
52.64,0.0,4.0
52.65,0.0,19.0
52.66,0.0,33.0
52.67,0.0,25.0
52.68,0.0,25.0
52.69,0.0,34.0
52.7,0.0,15.0
52.71,0.0,28.0
52.71,1.0,1.0
52.72,0.0,20.0
52.72,1.0,1.0
52.73,0.0,47.0
52.74,0.0,23.0
52.74,1.0,1.0
52.75,0.0,17.0
52.76,0.0,36.0
52.76,1.0,1.0
52.77,0.0,13.0
52.77,1.0,1.0
52.78,0.0,14.0
52.79,0.0,29.0
52.8,0.0,24.0
52.81,0.0,16.0
52.82,0.0,17.0
52.83,0.0,6.0
52.83,1.0,1.0
52.84,0.0,16.0
52.85,0.0,18.0
52.86,0.0,6.0
52.87,0.0,21.0
52.88,0.0,17.0
52.89,0.0,14.0
52.9,0.0,16.0
52.91,0.0,19.0
52.92,0.0,14.0
52.93,0.0,1.0
52.94,0.0,51.0
52.96,0.0,14.0
52.97,0.0,27.0
52.98,0.0,23.0
52.99,0.0,9.0
53.0,0.0,17.0
53.01,0.0,22.0
53.02,0.0,18.0
53.03,0.0,9.0
53.04,0.0,12.0
53.05,0.0,20.0
53.06,0.0,12.0
53.07,0.0,8.0
53.08,0.0,4.0
53.09,0.0,16.0
53.1,0.0,8.0
53.11,0.0,12.0
53.12,0.0,18.0
53.13,0.0,3.0
53.13,1.0,1.0
53.14,0.0,19.0
53.15,0.0,18.0
53.16,0.0,18.0
53.17,0.0,11.0
53.18,0.0,12.0
53.19,0.0,11.0
53.2,0.0,9.0
53.21,0.0,12.0
53.22,0.0,11.0
53.23,0.0,18.0
53.24,0.0,7.0
53.25,0.0,17.0
53.26,0.0,10.0
53.27,0.0,7.0
53.28,0.0,3.0
53.29,0.0,18.0
53.3,0.0,8.0
53.31,0.0,12.0
53.33,0.0,28.0
53.33,1.0,1.0
53.36,0.0,7.0
53.37,0.0,15.0
53.38,0.0,6.0
53.39,0.0,13.0
53.4,0.0,5.0
53.41,0.0,5.0
53.42,0.0,11.0
53.43,0.0,5.0
53.44,0.0,1.0
53.45,0.0,5.0
53.46,0.0,3.0
53.47,0.0,3.0
53.47,1.0,1.0
53.48,0.0,10.0
53.48,1.0,1.0
53.49,0.0,7.0
53.5,0.0,4.0
53.51,0.0,8.0
53.52,0.0,2.0
53.53,0.0,11.0
53.53,1.0,1.0
53.54,0.0,7.0
53.55,0.0,15.0
53.56,0.0,7.0
53.57,0.0,7.0
53.58,0.0,1.0
53.59,0.0,38.0
53.6,0.0,5.0
53.61,0.0,6.0
53.61,1.0,1.0
53.62,0.0,7.0
53.63,0.0,4.0
53.64,0.0,8.0
53.65,0.0,6.0
53.66,0.0,5.0
53.67,0.0,3.0
53.68,0.0,3.0
53.69,0.0,3.0
53.69,1.0,1.0
53.7,0.0,10.0
53.71,0.0,2.0
53.72,0.0,13.0
53.73,0.0,3.0
53.74,0.0,1.0
53.75,0.0,6.0
53.76,0.0,3.0
53.77,0.0,4.0
53.78,0.0,6.0
53.79,0.0,4.0
53.8,0.0,7.0
53.81,0.0,5.0
53.82,0.0,1.0
53.83,0.0,1.0
53.85,0.0,15.0
53.86,0.0,1.0
53.87,0.0,3.0
53.88,0.0,4.0
53.89,0.0,2.0
53.9,0.0,15.0
53.91,0.0,3.0
53.92,0.0,2.0
53.93,0.0,2.0
53.94,0.0,1.0
53.95,0.0,7.0
53.96,0.0,4.0
53.97,0.0,8.0
53.98,0.0,1.0
53.99,0.0,5.0
54.0,0.0,3.0
54.0,1.0,1.0
54.01,0.0,4.0
54.02,0.0,3.0
54.04,0.0,4.0
54.05,0.0,3.0
54.07,0.0,2.0
54.08,0.0,6.0
54.09,0.0,1.0
54.1,0.0,2.0
54.11,0.0,3.0
54.12,0.0,2.0
54.13,0.0,1.0
54.14,0.0,3.0
54.15,0.0,3.0
54.17,0.0,3.0
54.18,0.0,1.0
54.19,0.0,10.0
54.2,0.0,2.0
54.22,0.0,2.0
54.23,0.0,1.0
